id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col,year,month
3984,1,4,4,4,40,4.40000009537,40.4,02/03/10,4,2010-02-03 00:24:00.960,2010,2
3985,0,5,5,5,50,5.5,50.5,02/03/10,5,2010-02-03 00:25:01.000,2010,2
3986,1,6,6,6,60,6.59999990463,60.6,02/03/10,6,2010-02-03 00:26:01.500,2010,2
3987,0,7,7,7,70,7.69999980927,70.7,02/03/10,7,2010-02-03 00:27:01.110,2010,2
3988,1,8,8,8,80,8.80000019073,80.8,02/03/10,8,2010-02-03 00:28:01.180,2010,2
3989,0,9,9,9,90,9.89999961853,90.9,02/03/10,9,2010-02-03 00:29:01.260,2010,2
3990,1,0,0,0,0,0.0,0.0,02/04/10,0,2010-02-04 00:30:01.350,2010,2
3991,0,1,1,1,10,1.10000002384,10.1,02/04/10,1,2010-02-04 00:31:01.350,2010,2
3992,1,2,2,2,20,2.20000004768,20.2,02/04/10,2,2010-02-04 00:32:01.360,2010,2
3993,0,3,3,3,30,3.29999995232,30.3,02/04/10,3,2010-02-04 00:33:01.380,2010,2
3994,1,4,4,4,40,4.40000009537,40.4,02/04/10,4,2010-02-04 00:34:01.410,2010,2
3995,0,5,5,5,50,5.5,50.5,02/04/10,5,2010-02-04 00:35:01.450,2010,2
3996,1,6,6,6,60,6.59999990463,60.6,02/04/10,6,2010-02-04 00:36:01.500,2010,2
3997,0,7,7,7,70,7.69999980927,70.7,02/04/10,7,2010-02-04 00:37:01.560,2010,2
3998,1,8,8,8,80,8.80000019073,80.8,02/04/10,8,2010-02-04 00:38:01.630,2010,2
3999,0,9,9,9,90,9.89999961853,90.9,02/04/10,9,2010-02-04 00:39:01.710,2010,2
4000,1,0,0,0,0,0.0,0.0,02/05/10,0,2010-02-05 00:40:01.800,2010,2
4001,0,1,1,1,10,1.10000002384,10.1,02/05/10,1,2010-02-05 00:41:01.800,2010,2
4002,1,2,2,2,20,2.20000004768,20.2,02/05/10,2,2010-02-05 00:42:01.810,2010,2
4003,0,3,3,3,30,3.29999995232,30.3,02/05/10,3,2010-02-05 00:43:01.830,2010,2
4004,1,4,4,4,40,4.40000009537,40.4,02/05/10,4,2010-02-05 00:44:01.860,2010,2
4005,0,5,5,5,50,5.5,50.5,02/05/10,5,2010-02-05 00:45:01.900,2010,2
4006,1,6,6,6,60,6.59999990463,60.6,02/05/10,6,2010-02-05 00:46:01.950,2010,2
4007,0,7,7,7,70,7.69999980927,70.7,02/05/10,7,2010-02-05 00:47:02.100,2010,2
4008,1,8,8,8,80,8.80000019073,80.8,02/05/10,8,2010-02-05 00:48:02.800,2010,2
4009,0,9,9,9,90,9.89999961853,90.9,02/05/10,9,2010-02-05 00:49:02.160,2010,2
4010,1,0,0,0,0,0.0,0.0,02/06/10,0,2010-02-06 00:50:02.250,2010,2
4011,0,1,1,1,10,1.10000002384,10.1,02/06/10,1,2010-02-06 00:51:02.250,2010,2
4012,1,2,2,2,20,2.20000004768,20.2,02/06/10,2,2010-02-06 00:52:02.260,2010,2
4013,0,3,3,3,30,3.29999995232,30.3,02/06/10,3,2010-02-06 00:53:02.280,2010,2
4014,1,4,4,4,40,4.40000009537,40.4,02/06/10,4,2010-02-06 00:54:02.310,2010,2
4015,0,5,5,5,50,5.5,50.5,02/06/10,5,2010-02-06 00:55:02.350,2010,2
4016,1,6,6,6,60,6.59999990463,60.6,02/06/10,6,2010-02-06 00:56:02.400,2010,2
4017,0,7,7,7,70,7.69999980927,70.7,02/06/10,7,2010-02-06 00:57:02.460,2010,2
4018,1,8,8,8,80,8.80000019073,80.8,02/06/10,8,2010-02-06 00:58:02.530,2010,2
4019,0,9,9,9,90,9.89999961853,90.9,02/06/10,9,2010-02-06 00:59:02.610,2010,2
4020,1,0,0,0,0,0.0,0.0,02/07/10,0,2010-02-07 01:00:02.700,2010,2
4021,0,1,1,1,10,1.10000002384,10.1,02/07/10,1,2010-02-07 01:01:02.700,2010,2
4022,1,2,2,2,20,2.20000004768,20.2,02/07/10,2,2010-02-07 01:02:02.710,2010,2
4023,0,3,3,3,30,3.29999995232,30.3,02/07/10,3,2010-02-07 01:03:02.730,2010,2
4024,1,4,4,4,40,4.40000009537,40.4,02/07/10,4,2010-02-07 01:04:02.760,2010,2
4025,0,5,5,5,50,5.5,50.5,02/07/10,5,2010-02-07 01:05:02.800,2010,2
4026,1,6,6,6,60,6.59999990463,60.6,02/07/10,6,2010-02-07 01:06:02.850,2010,2
4027,0,7,7,7,70,7.69999980927,70.7,02/07/10,7,2010-02-07 01:07:02.910,2010,2
4028,1,8,8,8,80,8.80000019073,80.8,02/07/10,8,2010-02-07 01:08:02.980,2010,2
4029,0,9,9,9,90,9.89999961853,90.9,02/07/10,9,2010-02-07 01:09:03.600,2010,2
4030,1,0,0,0,0,0.0,0.0,02/08/10,0,2010-02-08 01:10:03.150,2010,2
4031,0,1,1,1,10,1.10000002384,10.1,02/08/10,1,2010-02-08 01:11:03.150,2010,2
4032,1,2,2,2,20,2.20000004768,20.2,02/08/10,2,2010-02-08 01:12:03.160,2010,2
4033,0,3,3,3,30,3.29999995232,30.3,02/08/10,3,2010-02-08 01:13:03.180,2010,2
4034,1,4,4,4,40,4.40000009537,40.4,02/08/10,4,2010-02-08 01:14:03.210,2010,2
4035,0,5,5,5,50,5.5,50.5,02/08/10,5,2010-02-08 01:15:03.250,2010,2
4036,1,6,6,6,60,6.59999990463,60.6,02/08/10,6,2010-02-08 01:16:03.300,2010,2
4037,0,7,7,7,70,7.69999980927,70.7,02/08/10,7,2010-02-08 01:17:03.360,2010,2
4038,1,8,8,8,80,8.80000019073,80.8,02/08/10,8,2010-02-08 01:18:03.430,2010,2
4039,0,9,9,9,90,9.89999961853,90.9,02/08/10,9,2010-02-08 01:19:03.510,2010,2
4040,1,0,0,0,0,0.0,0.0,02/09/10,0,2010-02-09 01:20:03.600,2010,2
4041,0,1,1,1,10,1.10000002384,10.1,02/09/10,1,2010-02-09 01:21:03.600,2010,2
4042,1,2,2,2,20,2.20000004768,20.2,02/09/10,2,2010-02-09 01:22:03.610,2010,2
4043,0,3,3,3,30,3.29999995232,30.3,02/09/10,3,2010-02-09 01:23:03.630,2010,2
4044,1,4,4,4,40,4.40000009537,40.4,02/09/10,4,2010-02-09 01:24:03.660,2010,2
4045,0,5,5,5,50,5.5,50.5,02/09/10,5,2010-02-09 01:25:03.700,2010,2
4046,1,6,6,6,60,6.59999990463,60.6,02/09/10,6,2010-02-09 01:26:03.750,2010,2
4047,0,7,7,7,70,7.69999980927,70.7,02/09/10,7,2010-02-09 01:27:03.810,2010,2
4048,1,8,8,8,80,8.80000019073,80.8,02/09/10,8,2010-02-09 01:28:03.880,2010,2
4049,0,9,9,9,90,9.89999961853,90.9,02/09/10,9,2010-02-09 01:29:03.960,2010,2
4050,1,0,0,0,0,0.0,0.0,02/10/10,0,2010-02-10 01:30:04.500,2010,2
4051,0,1,1,1,10,1.10000002384,10.1,02/10/10,1,2010-02-10 01:31:04.500,2010,2
4052,1,2,2,2,20,2.20000004768,20.2,02/10/10,2,2010-02-10 01:32:04.600,2010,2
4053,0,3,3,3,30,3.29999995232,30.3,02/10/10,3,2010-02-10 01:33:04.800,2010,2
4054,1,4,4,4,40,4.40000009537,40.4,02/10/10,4,2010-02-10 01:34:04.110,2010,2
4055,0,5,5,5,50,5.5,50.5,02/10/10,5,2010-02-10 01:35:04.150,2010,2
4056,1,6,6,6,60,6.59999990463,60.6,02/10/10,6,2010-02-10 01:36:04.200,2010,2
4057,0,7,7,7,70,7.69999980927,70.7,02/10/10,7,2010-02-10 01:37:04.260,2010,2
4058,1,8,8,8,80,8.80000019073,80.8,02/10/10,8,2010-02-10 01:38:04.330,2010,2
4059,0,9,9,9,90,9.89999961853,90.9,02/10/10,9,2010-02-10 01:39:04.410,2010,2
4060,1,0,0,0,0,0.0,0.0,02/11/10,0,2010-02-11 01:40:04.500,2010,2
4061,0,1,1,1,10,1.10000002384,10.1,02/11/10,1,2010-02-11 01:41:04.500,2010,2
4062,1,2,2,2,20,2.20000004768,20.2,02/11/10,2,2010-02-11 01:42:04.510,2010,2
4063,0,3,3,3,30,3.29999995232,30.3,02/11/10,3,2010-02-11 01:43:04.530,2010,2
4064,1,4,4,4,40,4.40000009537,40.4,02/11/10,4,2010-02-11 01:44:04.560,2010,2
4065,0,5,5,5,50,5.5,50.5,02/11/10,5,2010-02-11 01:45:04.600,2010,2
4066,1,6,6,6,60,6.59999990463,60.6,02/11/10,6,2010-02-11 01:46:04.650,2010,2
4067,0,7,7,7,70,7.69999980927,70.7,02/11/10,7,2010-02-11 01:47:04.710,2010,2
4068,1,8,8,8,80,8.80000019073,80.8,02/11/10,8,2010-02-11 01:48:04.780,2010,2
4069,0,9,9,9,90,9.89999961853,90.9,02/11/10,9,2010-02-11 01:49:04.860,2010,2
4070,1,0,0,0,0,0.0,0.0,02/12/10,0,2010-02-12 01:50:04.950,2010,2
4071,0,1,1,1,10,1.10000002384,10.1,02/12/10,1,2010-02-12 01:51:04.950,2010,2
4072,1,2,2,2,20,2.20000004768,20.2,02/12/10,2,2010-02-12 01:52:04.960,2010,2
4073,0,3,3,3,30,3.29999995232,30.3,02/12/10,3,2010-02-12 01:53:04.980,2010,2
4074,1,4,4,4,40,4.40000009537,40.4,02/12/10,4,2010-02-12 01:54:05.100,2010,2
4075,0,5,5,5,50,5.5,50.5,02/12/10,5,2010-02-12 01:55:05.500,2010,2
4076,1,6,6,6,60,6.59999990463,60.6,02/12/10,6,2010-02-12 01:56:05.100,2010,2
4077,0,7,7,7,70,7.69999980927,70.7,02/12/10,7,2010-02-12 01:57:05.160,2010,2
4078,1,8,8,8,80,8.80000019073,80.8,02/12/10,8,2010-02-12 01:58:05.230,2010,2
4079,0,9,9,9,90,9.89999961853,90.9,02/12/10,9,2010-02-12 01:59:05.310,2010,2
4080,1,0,0,0,0,0.0,0.0,02/13/10,0,2010-02-13 02:00:05.400,2010,2
4081,0,1,1,1,10,1.10000002384,10.1,02/13/10,1,2010-02-13 02:01:05.400,2010,2
4082,1,2,2,2,20,2.20000004768,20.2,02/13/10,2,2010-02-13 02:02:05.410,2010,2
4083,0,3,3,3,30,3.29999995232,30.3,02/13/10,3,2010-02-13 02:03:05.430,2010,2
4084,1,4,4,4,40,4.40000009537,40.4,02/13/10,4,2010-02-13 02:04:05.460,2010,2
4085,0,5,5,5,50,5.5,50.5,02/13/10,5,2010-02-13 02:05:05.500,2010,2
4086,1,6,6,6,60,6.59999990463,60.6,02/13/10,6,2010-02-13 02:06:05.550,2010,2
4087,0,7,7,7,70,7.69999980927,70.7,02/13/10,7,2010-02-13 02:07:05.610,2010,2
4088,1,8,8,8,80,8.80000019073,80.8,02/13/10,8,2010-02-13 02:08:05.680,2010,2
4089,0,9,9,9,90,9.89999961853,90.9,02/13/10,9,2010-02-13 02:09:05.760,2010,2
4090,1,0,0,0,0,0.0,0.0,02/14/10,0,2010-02-14 02:10:05.850,2010,2
4091,0,1,1,1,10,1.10000002384,10.1,02/14/10,1,2010-02-14 02:11:05.850,2010,2
4092,1,2,2,2,20,2.20000004768,20.2,02/14/10,2,2010-02-14 02:12:05.860,2010,2
4093,0,3,3,3,30,3.29999995232,30.3,02/14/10,3,2010-02-14 02:13:05.880,2010,2
4094,1,4,4,4,40,4.40000009537,40.4,02/14/10,4,2010-02-14 02:14:05.910,2010,2
4095,0,5,5,5,50,5.5,50.5,02/14/10,5,2010-02-14 02:15:05.950,2010,2
4096,1,6,6,6,60,6.59999990463,60.6,02/14/10,6,2010-02-14 02:16:06.000,2010,2
4097,0,7,7,7,70,7.69999980927,70.7,02/14/10,7,2010-02-14 02:17:06.600,2010,2
4098,1,8,8,8,80,8.80000019073,80.8,02/14/10,8,2010-02-14 02:18:06.130,2010,2
4099,0,9,9,9,90,9.89999961853,90.9,02/14/10,9,2010-02-14 02:19:06.210,2010,2
4100,1,0,0,0,0,0.0,0.0,02/15/10,0,2010-02-15 02:20:06.300,2010,2
4101,0,1,1,1,10,1.10000002384,10.1,02/15/10,1,2010-02-15 02:21:06.300,2010,2
4102,1,2,2,2,20,2.20000004768,20.2,02/15/10,2,2010-02-15 02:22:06.310,2010,2
4103,0,3,3,3,30,3.29999995232,30.3,02/15/10,3,2010-02-15 02:23:06.330,2010,2
4104,1,4,4,4,40,4.40000009537,40.4,02/15/10,4,2010-02-15 02:24:06.360,2010,2
4105,0,5,5,5,50,5.5,50.5,02/15/10,5,2010-02-15 02:25:06.400,2010,2
4106,1,6,6,6,60,6.59999990463,60.6,02/15/10,6,2010-02-15 02:26:06.450,2010,2
4107,0,7,7,7,70,7.69999980927,70.7,02/15/10,7,2010-02-15 02:27:06.510,2010,2
4108,1,8,8,8,80,8.80000019073,80.8,02/15/10,8,2010-02-15 02:28:06.580,2010,2
4109,0,9,9,9,90,9.89999961853,90.9,02/15/10,9,2010-02-15 02:29:06.660,2010,2
4110,1,0,0,0,0,0.0,0.0,02/16/10,0,2010-02-16 02:30:06.750,2010,2
4111,0,1,1,1,10,1.10000002384,10.1,02/16/10,1,2010-02-16 02:31:06.750,2010,2
4112,1,2,2,2,20,2.20000004768,20.2,02/16/10,2,2010-02-16 02:32:06.760,2010,2
4113,0,3,3,3,30,3.29999995232,30.3,02/16/10,3,2010-02-16 02:33:06.780,2010,2
4114,1,4,4,4,40,4.40000009537,40.4,02/16/10,4,2010-02-16 02:34:06.810,2010,2
4115,0,5,5,5,50,5.5,50.5,02/16/10,5,2010-02-16 02:35:06.850,2010,2
4116,1,6,6,6,60,6.59999990463,60.6,02/16/10,6,2010-02-16 02:36:06.900,2010,2
4117,0,7,7,7,70,7.69999980927,70.7,02/16/10,7,2010-02-16 02:37:06.960,2010,2
4118,1,8,8,8,80,8.80000019073,80.8,02/16/10,8,2010-02-16 02:38:07.300,2010,2
4119,0,9,9,9,90,9.89999961853,90.9,02/16/10,9,2010-02-16 02:39:07.110,2010,2
4120,1,0,0,0,0,0.0,0.0,02/17/10,0,2010-02-17 02:40:07.200,2010,2
4121,0,1,1,1,10,1.10000002384,10.1,02/17/10,1,2010-02-17 02:41:07.200,2010,2
4122,1,2,2,2,20,2.20000004768,20.2,02/17/10,2,2010-02-17 02:42:07.210,2010,2
4123,0,3,3,3,30,3.29999995232,30.3,02/17/10,3,2010-02-17 02:43:07.230,2010,2
4124,1,4,4,4,40,4.40000009537,40.4,02/17/10,4,2010-02-17 02:44:07.260,2010,2
4125,0,5,5,5,50,5.5,50.5,02/17/10,5,2010-02-17 02:45:07.300,2010,2
4126,1,6,6,6,60,6.59999990463,60.6,02/17/10,6,2010-02-17 02:46:07.350,2010,2
4127,0,7,7,7,70,7.69999980927,70.7,02/17/10,7,2010-02-17 02:47:07.410,2010,2
4128,1,8,8,8,80,8.80000019073,80.8,02/17/10,8,2010-02-17 02:48:07.480,2010,2
4129,0,9,9,9,90,9.89999961853,90.9,02/17/10,9,2010-02-17 02:49:07.560,2010,2
4130,1,0,0,0,0,0.0,0.0,02/18/10,0,2010-02-18 02:50:07.650,2010,2
4131,0,1,1,1,10,1.10000002384,10.1,02/18/10,1,2010-02-18 02:51:07.650,2010,2
4132,1,2,2,2,20,2.20000004768,20.2,02/18/10,2,2010-02-18 02:52:07.660,2010,2
4133,0,3,3,3,30,3.29999995232,30.3,02/18/10,3,2010-02-18 02:53:07.680,2010,2
4134,1,4,4,4,40,4.40000009537,40.4,02/18/10,4,2010-02-18 02:54:07.710,2010,2
4135,0,5,5,5,50,5.5,50.5,02/18/10,5,2010-02-18 02:55:07.750,2010,2
4136,1,6,6,6,60,6.59999990463,60.6,02/18/10,6,2010-02-18 02:56:07.800,2010,2
4137,0,7,7,7,70,7.69999980927,70.7,02/18/10,7,2010-02-18 02:57:07.860,2010,2
4138,1,8,8,8,80,8.80000019073,80.8,02/18/10,8,2010-02-18 02:58:07.930,2010,2
4139,0,9,9,9,90,9.89999961853,90.9,02/18/10,9,2010-02-18 02:59:08.100,2010,2
4140,1,0,0,0,0,0.0,0.0,02/19/10,0,2010-02-19 03:00:08.100,2010,2
4141,0,1,1,1,10,1.10000002384,10.1,02/19/10,1,2010-02-19 03:01:08.100,2010,2
4142,1,2,2,2,20,2.20000004768,20.2,02/19/10,2,2010-02-19 03:02:08.110,2010,2
4143,0,3,3,3,30,3.29999995232,30.3,02/19/10,3,2010-02-19 03:03:08.130,2010,2
4144,1,4,4,4,40,4.40000009537,40.4,02/19/10,4,2010-02-19 03:04:08.160,2010,2
4145,0,5,5,5,50,5.5,50.5,02/19/10,5,2010-02-19 03:05:08.200,2010,2
4146,1,6,6,6,60,6.59999990463,60.6,02/19/10,6,2010-02-19 03:06:08.250,2010,2
4147,0,7,7,7,70,7.69999980927,70.7,02/19/10,7,2010-02-19 03:07:08.310,2010,2
4148,1,8,8,8,80,8.80000019073,80.8,02/19/10,8,2010-02-19 03:08:08.380,2010,2
4149,0,9,9,9,90,9.89999961853,90.9,02/19/10,9,2010-02-19 03:09:08.460,2010,2
4150,1,0,0,0,0,0.0,0.0,02/20/10,0,2010-02-20 03:10:08.550,2010,2
4151,0,1,1,1,10,1.10000002384,10.1,02/20/10,1,2010-02-20 03:11:08.550,2010,2
4152,1,2,2,2,20,2.20000004768,20.2,02/20/10,2,2010-02-20 03:12:08.560,2010,2
4153,0,3,3,3,30,3.29999995232,30.3,02/20/10,3,2010-02-20 03:13:08.580,2010,2
4154,1,4,4,4,40,4.40000009537,40.4,02/20/10,4,2010-02-20 03:14:08.610,2010,2
4155,0,5,5,5,50,5.5,50.5,02/20/10,5,2010-02-20 03:15:08.650,2010,2
4156,1,6,6,6,60,6.59999990463,60.6,02/20/10,6,2010-02-20 03:16:08.700,2010,2
4157,0,7,7,7,70,7.69999980927,70.7,02/20/10,7,2010-02-20 03:17:08.760,2010,2
4158,1,8,8,8,80,8.80000019073,80.8,02/20/10,8,2010-02-20 03:18:08.830,2010,2
4159,0,9,9,9,90,9.89999961853,90.9,02/20/10,9,2010-02-20 03:19:08.910,2010,2
4160,1,0,0,0,0,0.0,0.0,02/21/10,0,2010-02-21 03:20:09.000,2010,2
4161,0,1,1,1,10,1.10000002384,10.1,02/21/10,1,2010-02-21 03:21:09.000,2010,2
4162,1,2,2,2,20,2.20000004768,20.2,02/21/10,2,2010-02-21 03:22:09.100,2010,2
4163,0,3,3,3,30,3.29999995232,30.3,02/21/10,3,2010-02-21 03:23:09.300,2010,2
4164,1,4,4,4,40,4.40000009537,40.4,02/21/10,4,2010-02-21 03:24:09.600,2010,2
4165,0,5,5,5,50,5.5,50.5,02/21/10,5,2010-02-21 03:25:09.100,2010,2
4166,1,6,6,6,60,6.59999990463,60.6,02/21/10,6,2010-02-21 03:26:09.150,2010,2
4167,0,7,7,7,70,7.69999980927,70.7,02/21/10,7,2010-02-21 03:27:09.210,2010,2
4168,1,8,8,8,80,8.80000019073,80.8,02/21/10,8,2010-02-21 03:28:09.280,2010,2
4169,0,9,9,9,90,9.89999961853,90.9,02/21/10,9,2010-02-21 03:29:09.360,2010,2
4170,1,0,0,0,0,0.0,0.0,02/22/10,0,2010-02-22 03:30:09.450,2010,2
4171,0,1,1,1,10,1.10000002384,10.1,02/22/10,1,2010-02-22 03:31:09.450,2010,2
4172,1,2,2,2,20,2.20000004768,20.2,02/22/10,2,2010-02-22 03:32:09.460,2010,2
4173,0,3,3,3,30,3.29999995232,30.3,02/22/10,3,2010-02-22 03:33:09.480,2010,2
4174,1,4,4,4,40,4.40000009537,40.4,02/22/10,4,2010-02-22 03:34:09.510,2010,2
4175,0,5,5,5,50,5.5,50.5,02/22/10,5,2010-02-22 03:35:09.550,2010,2
4176,1,6,6,6,60,6.59999990463,60.6,02/22/10,6,2010-02-22 03:36:09.600,2010,2
4177,0,7,7,7,70,7.69999980927,70.7,02/22/10,7,2010-02-22 03:37:09.660,2010,2
4178,1,8,8,8,80,8.80000019073,80.8,02/22/10,8,2010-02-22 03:38:09.730,2010,2
4179,0,9,9,9,90,9.89999961853,90.9,02/22/10,9,2010-02-22 03:39:09.810,2010,2
4180,1,0,0,0,0,0.0,0.0,02/23/10,0,2010-02-23 03:40:09.900,2010,2
4181,0,1,1,1,10,1.10000002384,10.1,02/23/10,1,2010-02-23 03:41:09.900,2010,2
4182,1,2,2,2,20,2.20000004768,20.2,02/23/10,2,2010-02-23 03:42:09.910,2010,2
4183,0,3,3,3,30,3.29999995232,30.3,02/23/10,3,2010-02-23 03:43:09.930,2010,2
4184,1,4,4,4,40,4.40000009537,40.4,02/23/10,4,2010-02-23 03:44:09.960,2010,2
4185,0,5,5,5,50,5.5,50.5,02/23/10,5,2010-02-23 03:45:10.000,2010,2
4186,1,6,6,6,60,6.59999990463,60.6,02/23/10,6,2010-02-23 03:46:10.500,2010,2
4187,0,7,7,7,70,7.69999980927,70.7,02/23/10,7,2010-02-23 03:47:10.110,2010,2
4188,1,8,8,8,80,8.80000019073,80.8,02/23/10,8,2010-02-23 03:48:10.180,2010,2
4189,0,9,9,9,90,9.89999961853,90.9,02/23/10,9,2010-02-23 03:49:10.260,2010,2
4190,1,0,0,0,0,0.0,0.0,02/24/10,0,2010-02-24 03:50:10.350,2010,2
4191,0,1,1,1,10,1.10000002384,10.1,02/24/10,1,2010-02-24 03:51:10.350,2010,2
4192,1,2,2,2,20,2.20000004768,20.2,02/24/10,2,2010-02-24 03:52:10.360,2010,2
4193,0,3,3,3,30,3.29999995232,30.3,02/24/10,3,2010-02-24 03:53:10.380,2010,2
4194,1,4,4,4,40,4.40000009537,40.4,02/24/10,4,2010-02-24 03:54:10.410,2010,2
4195,0,5,5,5,50,5.5,50.5,02/24/10,5,2010-02-24 03:55:10.450,2010,2
4196,1,6,6,6,60,6.59999990463,60.6,02/24/10,6,2010-02-24 03:56:10.500,2010,2
4197,0,7,7,7,70,7.69999980927,70.7,02/24/10,7,2010-02-24 03:57:10.560,2010,2
4198,1,8,8,8,80,8.80000019073,80.8,02/24/10,8,2010-02-24 03:58:10.630,2010,2
4199,0,9,9,9,90,9.89999961853,90.9,02/24/10,9,2010-02-24 03:59:10.710,2010,2
4200,1,0,0,0,0,0.0,0.0,02/25/10,0,2010-02-25 04:00:10.800,2010,2
4201,0,1,1,1,10,1.10000002384,10.1,02/25/10,1,2010-02-25 04:01:10.800,2010,2
4202,1,2,2,2,20,2.20000004768,20.2,02/25/10,2,2010-02-25 04:02:10.810,2010,2
4203,0,3,3,3,30,3.29999995232,30.3,02/25/10,3,2010-02-25 04:03:10.830,2010,2
4204,1,4,4,4,40,4.40000009537,40.4,02/25/10,4,2010-02-25 04:04:10.860,2010,2
4205,0,5,5,5,50,5.5,50.5,02/25/10,5,2010-02-25 04:05:10.900,2010,2
4206,1,6,6,6,60,6.59999990463,60.6,02/25/10,6,2010-02-25 04:06:10.950,2010,2
4207,0,7,7,7,70,7.69999980927,70.7,02/25/10,7,2010-02-25 04:07:11.100,2010,2
4208,1,8,8,8,80,8.80000019073,80.8,02/25/10,8,2010-02-25 04:08:11.800,2010,2
4209,0,9,9,9,90,9.89999961853,90.9,02/25/10,9,2010-02-25 04:09:11.160,2010,2
4210,1,0,0,0,0,0.0,0.0,02/26/10,0,2010-02-26 04:10:11.250,2010,2
4211,0,1,1,1,10,1.10000002384,10.1,02/26/10,1,2010-02-26 04:11:11.250,2010,2
4212,1,2,2,2,20,2.20000004768,20.2,02/26/10,2,2010-02-26 04:12:11.260,2010,2
4213,0,3,3,3,30,3.29999995232,30.3,02/26/10,3,2010-02-26 04:13:11.280,2010,2
4214,1,4,4,4,40,4.40000009537,40.4,02/26/10,4,2010-02-26 04:14:11.310,2010,2
4215,0,5,5,5,50,5.5,50.5,02/26/10,5,2010-02-26 04:15:11.350,2010,2
4216,1,6,6,6,60,6.59999990463,60.6,02/26/10,6,2010-02-26 04:16:11.400,2010,2
4217,0,7,7,7,70,7.69999980927,70.7,02/26/10,7,2010-02-26 04:17:11.460,2010,2
4218,1,8,8,8,80,8.80000019073,80.8,02/26/10,8,2010-02-26 04:18:11.530,2010,2
4219,0,9,9,9,90,9.89999961853,90.9,02/26/10,9,2010-02-26 04:19:11.610,2010,2
4220,1,0,0,0,0,0.0,0.0,02/27/10,0,2010-02-27 04:20:11.700,2010,2
4221,0,1,1,1,10,1.10000002384,10.1,02/27/10,1,2010-02-27 04:21:11.700,2010,2
4222,1,2,2,2,20,2.20000004768,20.2,02/27/10,2,2010-02-27 04:22:11.710,2010,2
4223,0,3,3,3,30,3.29999995232,30.3,02/27/10,3,2010-02-27 04:23:11.730,2010,2
4224,1,4,4,4,40,4.40000009537,40.4,02/27/10,4,2010-02-27 04:24:11.760,2010,2
4225,0,5,5,5,50,5.5,50.5,02/27/10,5,2010-02-27 04:25:11.800,2010,2
4226,1,6,6,6,60,6.59999990463,60.6,02/27/10,6,2010-02-27 04:26:11.850,2010,2
4227,0,7,7,7,70,7.69999980927,70.7,02/27/10,7,2010-02-27 04:27:11.910,2010,2
4228,1,8,8,8,80,8.80000019073,80.8,02/27/10,8,2010-02-27 04:28:11.980,2010,2
4229,0,9,9,9,90,9.89999961853,90.9,02/27/10,9,2010-02-27 04:29:12.600,2010,2
4230,1,0,0,0,0,0.0,0.0,02/28/10,0,2010-02-28 04:30:12.150,2010,2
4231,0,1,1,1,10,1.10000002384,10.1,02/28/10,1,2010-02-28 04:31:12.150,2010,2
4232,1,2,2,2,20,2.20000004768,20.2,02/28/10,2,2010-02-28 04:32:12.160,2010,2
4233,0,3,3,3,30,3.29999995232,30.3,02/28/10,3,2010-02-28 04:33:12.180,2010,2
4234,1,4,4,4,40,4.40000009537,40.4,02/28/10,4,2010-02-28 04:34:12.210,2010,2
4235,0,5,5,5,50,5.5,50.5,02/28/10,5,2010-02-28 04:35:12.250,2010,2
4236,1,6,6,6,60,6.59999990463,60.6,02/28/10,6,2010-02-28 04:36:12.300,2010,2
4237,0,7,7,7,70,7.69999980927,70.7,02/28/10,7,2010-02-28 04:37:12.360,2010,2
4238,1,8,8,8,80,8.80000019073,80.8,02/28/10,8,2010-02-28 04:38:12.430,2010,2
4239,0,9,9,9,90,9.89999961853,90.9,02/28/10,9,2010-02-28 04:39:12.510,2010,2
900,1,0,0,0,0,0.0,0.0,04/01/09,0,2009-04-01 00:00:00.000,2009,4
901,0,1,1,1,10,1.10000002384,10.1,04/01/09,1,2009-04-01 00:01:00.000,2009,4
902,1,2,2,2,20,2.20000004768,20.2,04/01/09,2,2009-04-01 00:02:00.100,2009,4
903,0,3,3,3,30,3.29999995232,30.3,04/01/09,3,2009-04-01 00:03:00.300,2009,4
904,1,4,4,4,40,4.40000009537,40.4,04/01/09,4,2009-04-01 00:04:00.600,2009,4
905,0,5,5,5,50,5.5,50.5,04/01/09,5,2009-04-01 00:05:00.100,2009,4
906,1,6,6,6,60,6.59999990463,60.6,04/01/09,6,2009-04-01 00:06:00.150,2009,4
907,0,7,7,7,70,7.69999980927,70.7,04/01/09,7,2009-04-01 00:07:00.210,2009,4
908,1,8,8,8,80,8.80000019073,80.8,04/01/09,8,2009-04-01 00:08:00.280,2009,4
909,0,9,9,9,90,9.89999961853,90.9,04/01/09,9,2009-04-01 00:09:00.360,2009,4
910,1,0,0,0,0,0.0,0.0,04/02/09,0,2009-04-02 00:10:00.450,2009,4
911,0,1,1,1,10,1.10000002384,10.1,04/02/09,1,2009-04-02 00:11:00.450,2009,4
912,1,2,2,2,20,2.20000004768,20.2,04/02/09,2,2009-04-02 00:12:00.460,2009,4
913,0,3,3,3,30,3.29999995232,30.3,04/02/09,3,2009-04-02 00:13:00.480,2009,4
914,1,4,4,4,40,4.40000009537,40.4,04/02/09,4,2009-04-02 00:14:00.510,2009,4
